Entity,Code,Year,Homicides - sex: Total - age: Total,World regions according to OWID
South-Eastern Asia (UN),,2019,11215.275,
South-Eastern Asia (UN),,2020,11624.839,
South-Eastern Asia (UN),,2021,24860.3,
South-Eastern Asia (UN),,2022,11391.171,
South-Eastern Asia (UN),,2023,11255.391,
Southern Asia (UN),,2000,64805.207,
Southern Asia (UN),,2001,64349.375,
Southern Asia (UN),,2002,63444.55,
Southern Asia (UN),,2003,61763.605,
Southern Asia (UN),,2004,65067.92,
Southern Asia (UN),,2005,63559.85,
Southern Asia (UN),,2006,64913.836,
Southern Asia (UN),,2007,65801.62,
Southern Asia (UN),,2008,68280.27,
Southern Asia (UN),,2009,67758.12,
Southern Asia (UN),,2010,68426.42,
Southern Asia (UN),,2011,70375.67,
Southern Asia (UN),,2012,71005.55,
Southern Asia (UN),,2013,70138.875,
Southern Asia (UN),,2014,71215.04,
Southern Asia (UN),,2015,64282,
Southern Asia (UN),,2016,59681.79,
Southern Asia (UN),,2017,59060.55,
Southern Asia (UN),,2018,59176.29,
Southern Asia (UN),,2019,58831.38,
Southern Asia (UN),,2020,59294.65,
Southern Asia (UN),,2021,59244.234,
Southern Asia (UN),,2022,59109.36,
Southern Asia (UN),,2023,60508.234,
Southern Europe (UN),,2000,2367.3857,
Southern Europe (UN),,2001,2390.9333,
Southern Europe (UN),,2002,2261.5947,
Southern Europe (UN),,2003,2186.4158,
Southern Europe (UN),,2004,2057.493,
Southern Europe (UN),,2005,2040.7662,
Southern Europe (UN),,2006,1922.3542,
Southern Europe (UN),,2007,1965.8047,
Southern Europe (UN),,2008,1853.6116,
Southern Europe (UN),,2009,1785.366,
Southern Europe (UN),,2010,1783,
Southern Europe (UN),,2011,1740.0005,
Southern Europe (UN),,2012,1725.9994,
Southern Europe (UN),,2013,1548.9982,
Southern Europe (UN),,2014,1467.9976,
Southern Europe (UN),,2015,1330.9958,
Southern Europe (UN),,2016,1233.3695,
Southern Europe (UN),,2017,1200.7626,
Southern Europe (UN),,2018,1164.1656,
Southern Europe (UN),,2019,1117.5813,
Southern Europe (UN),,2020,1089,
Southern Europe (UN),,2021,1047.3007,
Southern Europe (UN),,2022,1116.2203,
Southern Europe (UN),,2023,1105.9031,
Spain,ESP,1990,483.95798,
Spain,ESP,1991,439.4999,
Spain,ESP,1992,440.77014,
Spain,ESP,1993,473.79614,
Spain,ESP,1994,429,
Spain,ESP,1995,411,
Spain,ESP,1996,397,
Spain,ESP,1997,463,
Spain,ESP,1998,522,
Spain,ESP,1999,486,
Spain,ESP,2000,553,
Spain,ESP,2001,577,
Spain,ESP,2002,564,
Spain,ESP,2003,587,
Spain,ESP,2004,520,
Spain,ESP,2005,518,
Spain,ESP,2006,476,
Spain,ESP,2007,482,
Spain,ESP,2008,407,
Spain,ESP,2009,412,
Spain,ESP,2010,401,
Spain,ESP,2011,385,
Spain,ESP,2012,364,
Spain,ESP,2013,302,
Spain,ESP,2014,323,
Spain,ESP,2015,302,
Spain,ESP,2016,294,
Spain,ESP,2017,307,
Spain,ESP,2018,289,
Spain,ESP,2019,331,
Spain,ESP,2020,331,
Spain,ESP,2021,290,
Spain,ESP,2022,325,
Spain,ESP,2023,331,Europe
Sri Lanka,LKA,1990,1985,
Sri Lanka,LKA,1995,1614,
Sri Lanka,LKA,1996,1775,
Sri Lanka,LKA,1997,1851,
Sri Lanka,LKA,1999,1919,
Sri Lanka,LKA,2005,1219,
Sri Lanka,LKA,2006,2044,
Sri Lanka,LKA,2008,2002,
Sri Lanka,LKA,2009,1099,
Sri Lanka,LKA,2010,763,
Sri Lanka,LKA,2011,732,
Sri Lanka,LKA,2012,676,
Sri Lanka,LKA,2013,619,
Sri Lanka,LKA,2014,553,
Sri Lanka,LKA,2015,487,
Sri Lanka,LKA,2016,530,
Sri Lanka,LKA,2017,486,
Sri Lanka,LKA,2018,514,
Sri Lanka,LKA,2019,742,
Sri Lanka,LKA,2023,,Asia
Sub-Saharan Africa (UN),,2000,103937.39,
Sub-Saharan Africa (UN),,2001,106185.66,
Sub-Saharan Africa (UN),,2002,108433.06,
Sub-Saharan Africa (UN),,2003,107674.93,
Sub-Saharan Africa (UN),,2004,108644.87,
Sub-Saharan Africa (UN),,2005,110017.96,
Sub-Saharan Africa (UN),,2006,113279.6,
Sub-Saharan Africa (UN),,2007,114305.06,
Sub-Saharan Africa (UN),,2008,116605.234,
Sub-Saharan Africa (UN),,2009,118300.555,
Sub-Saharan Africa (UN),,2010,119515.58,
Sub-Saharan Africa (UN),,2011,122708.766,
Sub-Saharan Africa (UN),,2012,126885.13,
Sub-Saharan Africa (UN),,2013,130166.18,
Sub-Saharan Africa (UN),,2014,134690.77,
Sub-Saharan Africa (UN),,2015,137953.72,
Sub-Saharan Africa (UN),,2016,141112.34,
Sub-Saharan Africa (UN),,2017,143132.52,
Sub-Saharan Africa (UN),,2018,140717.36,
Sub-Saharan Africa (UN),,2019,140280.9,
Sub-Saharan Africa (UN),,2020,136646.53,
Sub-Saharan Africa (UN),,2021,143312.23,
Sub-Saharan Africa (UN),,2022,145536.84,
Sub-Saharan Africa (UN),,2023,144106.19,
Sudan,SDN,2023,,Africa
Sudan (former),,2023,,Africa
Suriname,SUR,2000,68,
Suriname,SUR,2001,79,
Suriname,SUR,2002,57,
Suriname,SUR,2003,60,
Suriname,SUR,2004,46,
Suriname,SUR,2005,69,
Suriname,SUR,2006,62,
Suriname,SUR,2007,45,
Suriname,SUR,2008,43,
Suriname,SUR,2013,29,
Suriname,SUR,2014,32,
Suriname,SUR,2015,34,
Suriname,SUR,2016,41,
Suriname,SUR,2017,36,
Suriname,SUR,2018,38,
Suriname,SUR,2019,30,
Suriname,SUR,2020,55,
Suriname,SUR,2021,35,
Suriname,SUR,2022,45,
Suriname,SUR,2023,41,South America
Sweden,SWE,1990,95,
Sweden,SWE,1991,115,
Sweden,SWE,1992,114,
Sweden,SWE,1993,108,
Sweden,SWE,1994,100,
Sweden,SWE,1995,87,
Sweden,SWE,1996,99,
Sweden,SWE,1997,87,
Sweden,SWE,1998,92,
Sweden,SWE,1999,101,
Sweden,SWE,2000,96,
Sweden,SWE,2001,87,
Sweden,SWE,2002,101,
Sweden,SWE,2003,85,
Sweden,SWE,2004,107,
Sweden,SWE,2005,83,
Sweden,SWE,2006,91,
Sweden,SWE,2007,111,
Sweden,SWE,2008,82,
Sweden,SWE,2009,93,
Sweden,SWE,2010,91,
Sweden,SWE,2011,81,
Sweden,SWE,2012,68,
Sweden,SWE,2013,87,
Sweden,SWE,2014,87,
Sweden,SWE,2015,112,
Sweden,SWE,2016,106,
Sweden,SWE,2017,113,
Sweden,SWE,2018,108,
Sweden,SWE,2019,111,
Sweden,SWE,2020,124,
Sweden,SWE,2021,113,
Sweden,SWE,2022,116,
Sweden,SWE,2023,121,Europe
Switzerland,CHE,1990,110,
Switzerland,CHE,1991,98,
Switzerland,CHE,1992,93,
Switzerland,CHE,1993,105,
Switzerland,CHE,1994,80,
Switzerland,CHE,1995,82,
Switzerland,CHE,1996,83,
Switzerland,CHE,1997,87,
Switzerland,CHE,1998,76,
Switzerland,CHE,1999,89,
Switzerland,CHE,2000,69,
Switzerland,CHE,2001,86,
Switzerland,CHE,2002,86,
Switzerland,CHE,2009,51,
Switzerland,CHE,2010,52,
Switzerland,CHE,2011,46,
Switzerland,CHE,2012,45,
Switzerland,CHE,2013,57,
Switzerland,CHE,2014,41,
Switzerland,CHE,2015,57,
Switzerland,CHE,2016,45,
Switzerland,CHE,2017,45,
Switzerland,CHE,2018,50,
Switzerland,CHE,2019,46,
Switzerland,CHE,2020,47,
Switzerland,CHE,2021,42,
Switzerland,CHE,2022,42,
Switzerland,CHE,2023,53,Europe
Syria,SYR,1997,296,
Syria,SYR,1998,336,
Syria,SYR,1999,330,
Syria,SYR,2000,357,
Syria,SYR,2001,376,
Syria,SYR,2002,368,
Syria,SYR,2003,405,
Syria,SYR,2004,426,
Syria,SYR,2005,430,
Syria,SYR,2006,446,
Syria,SYR,2007,533,
Syria,SYR,2008,529,
Syria,SYR,2009,476,
Syria,SYR,2010,463,
Syria,SYR,2023,,Asia
Taiwan,TWN,2023,,Asia
Tajikistan,TJK,1990,168,
Tajikistan,TJK,1991,148,
Tajikistan,TJK,1992,605,
Tajikistan,TJK,1993,1304,
Tajikistan,TJK,1994,636,
Tajikistan,TJK,1995,435,
Tajikistan,TJK,1996,484,
Tajikistan,TJK,1997,498,
Tajikistan,TJK,1998,491,
Tajikistan,TJK,1999,357,
Tajikistan,TJK,2000,283,
Tajikistan,TJK,2001,233,
Tajikistan,TJK,2002,180,
Tajikistan,TJK,2003,164,
Tajikistan,TJK,2004,142,
Tajikistan,TJK,2005,157,
Tajikistan,TJK,2006,194,
Tajikistan,TJK,2007,132,
Tajikistan,TJK,2008,100,
Tajikistan,TJK,2009,97,
Tajikistan,TJK,2010,181,
Tajikistan,TJK,2011,126,
Tajikistan,TJK,2020,87,
Tajikistan,TJK,2023,,Asia
Tanzania,TZA,1995,2110,
Tanzania,TZA,1996,2283,
Tanzania,TZA,1997,2355,
Tanzania,TZA,2003,2778,
Tanzania,TZA,2004,2926,
Tanzania,TZA,2010,3888,
Tanzania,TZA,2011,4149,
Tanzania,TZA,2012,4092,
Tanzania,TZA,2013,3697,
Tanzania,TZA,2015,3746,
Tanzania,TZA,2016,3439,
Tanzania,TZA,2017,3147,
Tanzania,TZA,2018,2734,
Tanzania,TZA,2019,2719,
Tanzania,TZA,2020,2286,
Tanzania,TZA,2023,,Africa
Thailand,THA,1990,5344,
Thailand,THA,1991,5585.6973,
Thailand,THA,1992,5958.6387,
Thailand,THA,1993,5482.2363,
Thailand,THA,1994,5005.834,
Thailand,THA,1995,4542,
Thailand,THA,1996,4474,
Thailand,THA,1997,4787,
Thailand,THA,1998,5361,
Thailand,THA,1999,5052,
Thailand,THA,2000,5142,
Thailand,THA,2001,5020,
Thailand,THA,2002,4538,
Thailand,THA,2003,6434,
Thailand,THA,2004,4273,
Thailand,THA,2005,4806,
Thailand,THA,2006,4687,
Thailand,THA,2007,4435,
Thailand,THA,2008,3974,
Thailand,THA,2009,3703,
Thailand,THA,2010,3654,
Thailand,THA,2011,3307,
Thailand,THA,2023,,Asia
Togo,TGO,2023,,Africa
Tokelau,TKL,2023,,Oceania
Tonga,TON,1995,2,
Tonga,TON,1996,2,
Tonga,TON,1997,2,
Tonga,TON,2000,1,
Tonga,TON,2001,6,
Tonga,TON,2002,6,
Tonga,TON,2003,6,
Tonga,TON,2004,2,
Tonga,TON,2005,4,
Tonga,TON,2006,8,
Tonga,TON,2007,1,
Tonga,TON,2008,4,
Tonga,TON,2009,8,
Tonga,TON,2010,1,
Tonga,TON,2011,2,
Tonga,TON,2012,1,
Tonga,TON,2018,10,
Tonga,TON,2019,1,
Tonga,TON,2023,,Oceania
Trinidad and Tobago,TTO,2000,120,
Trinidad and Tobago,TTO,2001,151,
Trinidad and Tobago,TTO,2002,171,
Trinidad and Tobago,TTO,2003,229,
Trinidad and Tobago,TTO,2004,260,
Trinidad and Tobago,TTO,2005,386,
Trinidad and Tobago,TTO,2006,371,
Trinidad and Tobago,TTO,2007,391,
Trinidad and Tobago,TTO,2008,547,
Trinidad and Tobago,TTO,2009,507,
Trinidad and Tobago,TTO,2010,473,
Trinidad and Tobago,TTO,2011,352,
Trinidad and Tobago,TTO,2012,380,
Trinidad and Tobago,TTO,2013,407,
Trinidad and Tobago,TTO,2014,405,
Trinidad and Tobago,TTO,2015,420,
Trinidad and Tobago,TTO,2016,463,
Trinidad and Tobago,TTO,2017,495,
Trinidad and Tobago,TTO,2018,517,
Trinidad and Tobago,TTO,2019,539,
Trinidad and Tobago,TTO,2020,399,
Trinidad and Tobago,TTO,2021,448,
Trinidad and Tobago,TTO,2022,605,
Trinidad and Tobago,TTO,2023,,North America
Tunisia,TUN,2004,195,
Tunisia,TUN,2005,260,
Tunisia,TUN,2006,249,
Tunisia,TUN,2007,273,
Tunisia,TUN,2008,280,
Tunisia,TUN,2009,255,
Tunisia,TUN,2010,286,
Tunisia,TUN,2012,332,
Tunisia,TUN,2019,571,
Tunisia,TUN,2020,562,
Tunisia,TUN,2023,,Africa
Turkey,TUR,2003,2837,
Turkey,TUR,2004,2914,
Turkey,TUR,2005,3305,
Turkey,TUR,2006,3168,
Turkey,TUR,2007,3599,
Turkey,TUR,2008,3257,
Turkey,TUR,2010,3064,
Turkey,TUR,2011,3061,
Turkey,TUR,2012,3216,
Turkey,TUR,2015,2235,
Turkey,TUR,2016,2704,
Turkey,TUR,2017,2541,
Turkey,TUR,2018,2161,
Turkey,TUR,2019,2045,
Turkey,TUR,2020,2144,
Turkey,TUR,2021,2165,
Turkey,TUR,2022,2282,
Turkey,TUR,2023,2817,Asia
Turkmenistan,TKM,1990,332,
Turkmenistan,TKM,1991,306,
Turkmenistan,TKM,1992,296,
Turkmenistan,TKM,1993,332,
Turkmenistan,TKM,1994,308,
Turkmenistan,TKM,1995,269,
Turkmenistan,TKM,1996,334,
Turkmenistan,TKM,1997,358,
Turkmenistan,TKM,1998,345,
Turkmenistan,TKM,1999,321,
Turkmenistan,TKM,2000,267,
Turkmenistan,TKM,2001,248,
Turkmenistan,TKM,2002,241,
Turkmenistan,TKM,2003,233,
Turkmenistan,TKM,2004,209,
Turkmenistan,TKM,2005,206,
Turkmenistan,TKM,2006,203,
Turkmenistan,TKM,2010,105,
Turkmenistan,TKM,2011,100,
Turkmenistan,TKM,2012,79,
Turkmenistan,TKM,2013,84,
Turkmenistan,TKM,2014,89,
Turkmenistan,TKM,2015,63,
Turkmenistan,TKM,2023,,Asia
Turks and Caicos Islands,TCA,1990,0,
Turks and Caicos Islands,TCA,1991,0,
Turks and Caicos Islands,TCA,1992,1,
Turks and Caicos Islands,TCA,1993,1,
Turks and Caicos Islands,TCA,1994,2,
Turks and Caicos Islands,TCA,1995,1,
Turks and Caicos Islands,TCA,1996,1,
Turks and Caicos Islands,TCA,1997,2,
Turks and Caicos Islands,TCA,1998,0,
Turks and Caicos Islands,TCA,1999,0,
Turks and Caicos Islands,TCA,2000,0,
Turks and Caicos Islands,TCA,2001,0,
Turks and Caicos Islands,TCA,2002,2,
Turks and Caicos Islands,TCA,2003,0,
Turks and Caicos Islands,TCA,2005,0,
Turks and Caicos Islands,TCA,2007,2,
Turks and Caicos Islands,TCA,2008,2,
Turks and Caicos Islands,TCA,2009,2,
Turks and Caicos Islands,TCA,2013,4,
Turks and Caicos Islands,TCA,2014,2,
Turks and Caicos Islands,TCA,2019,13,
Turks and Caicos Islands,TCA,2020,23,
Turks and Caicos Islands,TCA,2021,14,
Turks and Caicos Islands,TCA,2022,35,
Turks and Caicos Islands,TCA,2023,,North America
Tuvalu,TUV,2002,0,
Tuvalu,TUV,2003,0,
Tuvalu,TUV,2004,0,
Tuvalu,TUV,2005,0,
Tuvalu,TUV,2006,0,
Tuvalu,TUV,2007,0,
Tuvalu,TUV,2008,0,
Tuvalu,TUV,2009,0,
Tuvalu,TUV,2010,1,
Tuvalu,TUV,2011,1,
Tuvalu,TUV,2012,2,
Tuvalu,TUV,2019,0,
Tuvalu,TUV,2023,,Oceania
USSR,OWID_USS,2023,,Europe
Uganda,UGA,1995,1710,
Uganda,UGA,1996,1806,
Uganda,UGA,1997,1919,
Uganda,UGA,2007,2645,
Uganda,UGA,2008,2793,
Uganda,UGA,2009,3233,
Uganda,UGA,2010,3160,
Uganda,UGA,2011,3753,
Uganda,UGA,2012,4066,
Uganda,UGA,2013,3857,
Uganda,UGA,2014,4473,
Uganda,UGA,2016,4482,
Uganda,UGA,2017,4735,
Uganda,UGA,2018,4497,
Uganda,UGA,2019,4718,
Uganda,UGA,2020,4460,
Uganda,UGA,2021,3912,
Uganda,UGA,2022,4143,
Uganda,UGA,2023,4366,Africa
Ukraine,UKR,1990,2558,
Ukraine,UKR,1991,2648,
Ukraine,UKR,1992,3370,
Ukraine,UKR,1993,3696,
Ukraine,UKR,1994,4223,
Ukraine,UKR,1995,4407,
Ukraine,UKR,1996,4896,
Ukraine,UKR,1997,4231,
Ukraine,UKR,1998,4195,
Ukraine,UKR,1999,4250,
Ukraine,UKR,2000,4418,
Ukraine,UKR,2001,4854,
Ukraine,UKR,2002,4296,
Ukraine,UKR,2003,4041,
Ukraine,UKR,2004,3487,
Ukraine,UKR,2005,3030,
Ukraine,UKR,2006,2958,
Ukraine,UKR,2007,2646,
Ukraine,UKR,2008,2466,
Ukraine,UKR,2009,2240,
Ukraine,UKR,2010,1988,
Ukraine,UKR,2012,2336,
Ukraine,UKR,2014,2845,
Ukraine,UKR,2017,2751,
Ukraine,UKR,2018,2002,
Ukraine,UKR,2019,1820,
Ukraine,UKR,2020,1698,
Ukraine,UKR,2021,1673,
Ukraine,UKR,2023,,Europe
United Arab Emirates,ARE,2010,67,
United Arab Emirates,ARE,2011,51,
United Arab Emirates,ARE,2012,69,
United Arab Emirates,ARE,2013,57,
United Arab Emirates,ARE,2014,61,
United Arab Emirates,ARE,2015,60,
United Arab Emirates,ARE,2019,64,
United Arab Emirates,ARE,2020,65,
United Arab Emirates,ARE,2021,44,
United Arab Emirates,ARE,2022,71,
United Arab Emirates,ARE,2023,,Asia
United Kingdom,GBR,1990,729.9841,
United Kingdom,GBR,1991,800,
United Kingdom,GBR,1992,799,
United Kingdom,GBR,1993,781,
United Kingdom,GBR,1994,825,
United Kingdom,GBR,1995,809,
United Kingdom,GBR,1996,747,
United Kingdom,GBR,1997,733,
United Kingdom,GBR,1998,811,
United Kingdom,GBR,1999,824,
United Kingdom,GBR,2000,911,
United Kingdom,GBR,2001,964,
United Kingdom,GBR,2002,1107,
United Kingdom,GBR,2005,835,
United Kingdom,GBR,2006,862,
United Kingdom,GBR,2007,874,
United Kingdom,GBR,2008,760,
United Kingdom,GBR,2009,703,
United Kingdom,GBR,2010,756,
United Kingdom,GBR,2011,640,
United Kingdom,GBR,2012,627,
United Kingdom,GBR,2013,602,
United Kingdom,GBR,2014,584,
United Kingdom,GBR,2015,620,
United Kingdom,GBR,2016,773,
United Kingdom,GBR,2017,780,
United Kingdom,GBR,2018,728,
United Kingdom,GBR,2019,772,
United Kingdom,GBR,2020,637,
United Kingdom,GBR,2021,757,
United Kingdom,GBR,2023,,Europe
United States,USA,1990,23438,
United States,USA,1991,24703,
United States,USA,1992,23760,
United States,USA,1993,24526,
United States,USA,1994,23326,
United States,USA,1995,21606,
United States,USA,1996,19645,
United States,USA,1997,18208,
United States,USA,1998,16974,
United States,USA,1999,15522,
United States,USA,2000,15586,
United States,USA,2001,19033,
United States,USA,2002,16229,
United States,USA,2006,17309,
United States,USA,2007,17128,
United States,USA,2008,16465,
United States,USA,2009,15399,
United States,USA,2010,14722,
United States,USA,2011,14661,
United States,USA,2012,14856,
United States,USA,2013,14319,
United States,USA,2014,14164,
United States,USA,2015,15883,
United States,USA,2016,17413,
United States,USA,2017,17294,
United States,USA,2018,16374,
United States,USA,2019,16669,
United States,USA,2020,21570,
United States,USA,2021,23062,
United States,USA,2022,22243,
United States,USA,2023,19796,North America
United States Virgin Islands,VIR,1997,30,
United States Virgin Islands,VIR,1998,25,
United States Virgin Islands,VIR,1999,27,
United States Virgin Islands,VIR,2000,23,
United States Virgin Islands,VIR,2001,28,
United States Virgin Islands,VIR,2002,41,
United States Virgin Islands,VIR,2003,31,
United States Virgin Islands,VIR,2004,37,
United States Virgin Islands,VIR,2005,37,
United States Virgin Islands,VIR,2006,43,
United States Virgin Islands,VIR,2007,43,
United States Virgin Islands,VIR,2008,46,
United States Virgin Islands,VIR,2009,50,
United States Virgin Islands,VIR,2010,56,
United States Virgin Islands,VIR,2011,45,
United States Virgin Islands,VIR,2012,52,
United States Virgin Islands,VIR,2023,,North America
Uruguay,URY,1990,206,
Uruguay,URY,1991,194,
Uruguay,URY,1992,182,
Uruguay,URY,1995,191,
Uruguay,URY,1996,205,
Uruguay,URY,1997,243,
Uruguay,URY,1998,244,
Uruguay,URY,1999,216,
Uruguay,URY,2000,214,
Uruguay,URY,2001,218,
Uruguay,URY,2002,231,
Uruguay,URY,2003,197,
Uruguay,URY,2004,200,
Uruguay,URY,2005,190,
Uruguay,URY,2006,202,
Uruguay,URY,2007,194,
Uruguay,URY,2008,221,
Uruguay,URY,2009,226,
Uruguay,URY,2010,205,
Uruguay,URY,2011,199,
Uruguay,URY,2012,267,
Uruguay,URY,2013,260,
Uruguay,URY,2014,268,
Uruguay,URY,2015,293,
Uruguay,URY,2016,267,
Uruguay,URY,2017,283,
Uruguay,URY,2018,421,
Uruguay,URY,2019,394,
Uruguay,URY,2020,341,
Uruguay,URY,2021,306,
Uruguay,URY,2022,383,
Uruguay,URY,2023,381,South America
Uzbekistan,UZB,1990,1125,
Uzbekistan,UZB,1991,1062,
Uzbekistan,UZB,1992,1145,
Uzbekistan,UZB,1993,1139,
Uzbekistan,UZB,1994,1219,
Uzbekistan,UZB,1995,1157,
Uzbekistan,UZB,1996,1153,
Uzbekistan,UZB,1997,1054,
Uzbekistan,UZB,1998,1065,
Uzbekistan,UZB,1999,1014,
Uzbekistan,UZB,2000,1068,
Uzbekistan,UZB,2001,1081,
Uzbekistan,UZB,2002,1058,
Uzbekistan,UZB,2003,963,
Uzbekistan,UZB,2004,962,
Uzbekistan,UZB,2005,910,
Uzbekistan,UZB,2006,861,
Uzbekistan,UZB,2007,815,
Uzbekistan,UZB,2008,831,
Uzbekistan,UZB,2015,506,
Uzbekistan,UZB,2016,757,
Uzbekistan,UZB,2017,591,
Uzbekistan,UZB,2018,474,
Uzbekistan,UZB,2019,396,
Uzbekistan,UZB,2020,449,
Uzbekistan,UZB,2021,479,
Uzbekistan,UZB,2023,,Asia
Vanuatu,VUT,2019,2,
Vanuatu,VUT,2020,1,
Vanuatu,VUT,2023,,Oceania
Vatican,VAT,2009,0,
Vatican,VAT,2010,0,
Vatican,VAT,2011,0,
Vatican,VAT,2012,0,
Vatican,VAT,2013,0,
Vatican,VAT,2014,0,
Vatican,VAT,2015,0,
Vatican,VAT,2019,0,
Vatican,VAT,2020,0,
Vatican,VAT,2021,0,
Vatican,VAT,2022,0,
Vatican,VAT,2023,0,Europe
Venezuela,VEN,1990,2474,
Venezuela,VEN,1991,2502,
Venezuela,VEN,1992,3266,
Venezuela,VEN,1993,4292,
Venezuela,VEN,1994,4733,
Venezuela,VEN,1995,4481,
Venezuela,VEN,1996,4961,
Venezuela,VEN,1997,4225,
Venezuela,VEN,1998,4550,
Venezuela,VEN,1999,5974,
Venezuela,VEN,2000,8022,
Venezuela,VEN,2001,7960,
Venezuela,VEN,2002,9617,
Venezuela,VEN,2003,11342,
Venezuela,VEN,2004,9719,
Venezuela,VEN,2005,9964,
Venezuela,VEN,2006,12257,
Venezuela,VEN,2007,13156,
Venezuela,VEN,2008,14589,
Venezuela,VEN,2009,13985,
Venezuela,VEN,2010,13080,
Venezuela,VEN,2011,14098,
Venezuela,VEN,2012,16072,
Venezuela,VEN,2014,19030,
Venezuela,VEN,2015,15654,
Venezuela,VEN,2016,17407,
Venezuela,VEN,2017,14665,
Venezuela,VEN,2019,11874,
Venezuela,VEN,2020,8384,
Venezuela,VEN,2021,5444,
Venezuela,VEN,2022,3568,
Venezuela,VEN,2023,,South America
Vietnam,VNM,2001,1004,
Vietnam,VNM,2002,1067,
Vietnam,VNM,2003,1059,
Vietnam,VNM,2004,1063,
Vietnam,VNM,2005,1053,
Vietnam,VNM,2006,1048,
Vietnam,VNM,2007,1168,
Vietnam,VNM,2008,1092,
Vietnam,VNM,2009,1233,
Vietnam,VNM,2010,1336,
Vietnam,VNM,2011,1358,
Vietnam,VNM,2023,,Asia
Wallis and Futuna,WLF,2023,,Oceania
West Germany,OWID_GFR,2023,,Europe
Western Asia (UN),,2000,8782.993,
Western Asia (UN),,2001,9146.298,
Western Asia (UN),,2002,9436.249,
Western Asia (UN),,2003,9641.443,
Western Asia (UN),,2004,9892.707,
Western Asia (UN),,2005,10810.772,
Western Asia (UN),,2006,10621.723,
Western Asia (UN),,2007,10988.672,
Western Asia (UN),,2008,10710.694,
Western Asia (UN),,2009,8573.003,
Western Asia (UN),,2010,8702.369,
Western Asia (UN),,2011,11800.218,
Western Asia (UN),,2012,12282.637,
Western Asia (UN),,2013,12754.524,
Western Asia (UN),,2014,12311.778,
Western Asia (UN),,2015,12187.855,
Western Asia (UN),,2016,13428.312,
Western Asia (UN),,2017,14226.956,
Western Asia (UN),,2018,14630.684,
Western Asia (UN),,2019,13802.971,
Western Asia (UN),,2020,12113.475,
Western Asia (UN),,2021,12812.436,
Western Asia (UN),,2022,13478.348,
Western Asia (UN),,2023,14627.442,
Western Europe (UN),,2000,2837.0002,
Western Europe (UN),,2001,2752,
Western Europe (UN),,2002,2836.8328,
Western Europe (UN),,2003,2524.8386,
Western Europe (UN),,2004,2573.7222,
Western Europe (UN),,2005,2419.173,
Western Europe (UN),,2006,2224.5393,
Western Europe (UN),,2007,2221.9949,
Western Europe (UN),,2008,2202.0708,
Western Europe (UN),,2009,1946,
Western Europe (UN),,2010,1920,
Western Europe (UN),,2011,1952,
Western Europe (UN),,2012,1793,
Western Europe (UN),,2013,1782,
Western Europe (UN),,2014,1803,
Western Europe (UN),,2015,2009,
Western Europe (UN),,2016,2114,
Western Europe (UN),,2017,1971,
Western Europe (UN),,2018,1916,
Western Europe (UN),,2019,1776,
Western Europe (UN),,2020,1860,
Western Europe (UN),,2021,1793,
Western Europe (UN),,2022,1966.6802,
Western Europe (UN),,2023,2082.9932,
Western Sahara,ESH,2023,,Africa
World,OWID_WRL,2000,427704.66,
World,OWID_WRL,2001,439013.12,
World,OWID_WRL,2002,442381.94,
World,OWID_WRL,2003,436448.53,
World,OWID_WRL,2004,427595.8,
World,OWID_WRL,2005,419321.56,
World,OWID_WRL,2006,416774.47,
World,OWID_WRL,2007,410444.16,
World,OWID_WRL,2008,415414.28,
World,OWID_WRL,2009,423959.66,
World,OWID_WRL,2010,427703.75,
World,OWID_WRL,2011,438012.16,
World,OWID_WRL,2012,445350.34,
World,OWID_WRL,2013,444124.25,
World,OWID_WRL,2014,449028.1,
World,OWID_WRL,2015,442436.6,
World,OWID_WRL,2016,451045.78,
World,OWID_WRL,2017,450663,
World,OWID_WRL,2018,436878.75,
World,OWID_WRL,2019,421518.8,
World,OWID_WRL,2020,416965.16,
World,OWID_WRL,2021,438397.88,
World,OWID_WRL,2022,424085.38,
World,OWID_WRL,2023,420531.75,
Yemen,YEM,1998,615,
Yemen,YEM,1999,1024,
Yemen,YEM,2000,697,
Yemen,YEM,2003,704,
Yemen,YEM,2004,646,
Yemen,YEM,2009,990,
Yemen,YEM,2010,1099,
Yemen,YEM,2011,1375,
Yemen,YEM,2012,1616,
Yemen,YEM,2013,1703,
Yemen,YEM,2023,,Asia
Yemen Arab Republic,OWID_YAR,2023,,Asia
Yemen People's Republic,OWID_YPR,2023,,Asia
Yugoslavia,OWID_YGS,2023,,Europe
Zambia,ZMB,1990,550,
Zambia,ZMB,1991,684,
Zambia,ZMB,1992,768,
Zambia,ZMB,1993,745,
Zambia,ZMB,1994,831,
Zambia,ZMB,1998,872,
Zambia,ZMB,1999,1072,
Zambia,ZMB,2000,797,
Zambia,ZMB,2008,694,
Zambia,ZMB,2009,812,
Zambia,ZMB,2010,814,
Zambia,ZMB,2011,863,
Zambia,ZMB,2012,885,
Zambia,ZMB,2013,867,
Zambia,ZMB,2014,825,
Zambia,ZMB,2015,853,
Zambia,ZMB,2023,,Africa
Zimbabwe,ZWE,1990,587,
Zimbabwe,ZWE,2001,1529,
Zimbabwe,ZWE,2002,1623,
Zimbabwe,ZWE,2003,1360,
Zimbabwe,ZWE,2004,1356,
Zimbabwe,ZWE,2005,1350,
Zimbabwe,ZWE,2006,1072,
